feature	GeneSymbol	hgnc_id	chr	start	end
ENSG00000112462	OR12D3	13963.0	6	29341200	29343068
ENSG00000168787	OR12D2	8178.0	6	29364416	29365448
ENSG00000204694	OR11A1	8176.0	6	29393281	29424848
ENSG00000206474	OR10C1	8165.0	6	29407083	29408731
ENSG00000204688	OR2H1	8252.0	6	29424958	29432105
ENSG00000204687	MAS1L	13961.0	6	29454474	29455738
ENSG00000224582	LINC01015	48988.0	6	29497197	29501345
ENSG00000213886	UBD	18795.0	6	29523292	29527702
ENSG00000204681	GABBR1	4070.0	6	29523406	29601753
ENSG00000204657	OR2H2	8253.0	6	29555683	29556745
ENSG00000204655	MOG	7197.0	6	29624758	29640149
ENSG00000204644	ZFP57	18791.0	6	29640169	29648887
ENSG00000204642	HLA-F	4963.0	6	29690552	29706305
ENSG00000204632	HLA-G	4964.0	6	29794744	29798902
ENSG00000206503	HLA-A	4931.0	6	29909037	29913661
ENSG00000204625	HCG9	21243.0	6	29942889	29946183
ENSG00000204623	ZNRD1-AS1	13924.0	6	29968788	30029417
ENSG00000066379	ZNRD1	13182.0	6	30026676	30032686
ENSG00000204619	PPP1R11	9285.0	6	30034486	30038110
ENSG00000204618	RNF39	18064.0	6	30038043	30043664
ENSG00000204616	TRIM31	16289.0	6	30070674	30080883
ENSG00000231226	TRIM31-AS1	39761.0	6	30073017	30082501
ENSG00000204614	TRIM40	18736.0	6	30103885	30116512
ENSG00000204613	TRIM10	10072.0	6	30119722	30128711
ENSG00000204610	TRIM15	16284.0	6	30130993	30140473
ENSG00000234127	TRIM26	12962.0	6	30152232	30181204
ENSG00000270604	HCG17	31339.0	6	30201816	30293911
ENSG00000231074	HCG18	31337.0	6	30255174	30294927
ENSG00000204599	TRIM39	10065.0	6	30294256	30311506
ENSG00000248167	TRIM39-RPP21	38845.0	6	30297359	30314631
ENSG00000241370	RPP21	21300.0	6	30312908	30314661
ENSG00000204592	HLA-E	4962.0	6	30457244	30461982
ENSG00000204590	GNL1	4413.0	6	30509154	30524951
ENSG00000204576	PRR3	21149.0	6	30524663	30531500
ENSG00000204574	ABCF1	70.0	6	30539153	30564956
ENSG00000204569	PPP1R10	9284.0	6	30568177	30586389
ENSG00000204568	MRPS18B	14516.0	6	30585486	30594172
ENSG00000137343	ATAT1	21186.0	6	30594619	30614600
ENSG00000204564	C6orf136	21301.0	6	30614816	30620987
ENSG00000204560	DHX16	2739.0	6	30620896	30640814
ENSG00000146112	PPP1R18	29413.0	6	30644166	30655672
ENSG00000137404	NRM	8003.0	6	30655824	30659197
ENSG00000137337	MDC1	21163.0	6	30667584	30685666
ENSG00000224328	MDC1-AS1	39764.0	6	30670844	30680961
ENSG00000196230	TUBB	20778.0	6	30687978	30693203
ENSG00000137312	FLOT1	3757.0	6	30695486	30710510
ENSG00000137331	IER3	5392.0	6	30710976	30712331
ENSG00000228022	HCG20	31334.0	6	30734602	30760027
ENSG00000237775	DDR1-AS1	28694.0	6	30834759	30843695
ENSG00000204580	DDR1	2730.0	6	30844198	30867933
ENSG00000213780	GTF2H4	4658.0	6	30875961	30881883
ENSG00000137411	VARS2	21642.0	6	30876019	30894236
ENSG00000196260	SFTA2	18386.0	6	30899130	30899952
ENSG00000168631	DPCR1	21666.0	6	30908749	30921998
ENSG00000233529	HCG21	31335.0	6	30913756	30922639
ENSG00000204544	MUC21	21661.0	6	30951495	30957680
ENSG00000261272	MUC22	39755.0	6	30978251	31003179
ENSG00000228789	HCG22	27780.0	6	31021227	31027667
ENSG00000204542	C6orf15	13927.0	6	31079000	31080336
ENSG00000204540	PSORS1C1	17202.0	6	31082527	31107869
ENSG00000204539	CDSN	1802.0	6	31082867	31088223
ENSG00000204538	PSORS1C2	17199.0	6	31105313	31107127
ENSG00000204536	CCHCR1	13930.0	6	31110216	31126015
ENSG00000137310	TCF19	11629.0	6	31126319	31134936
ENSG00000204531	POU5F1	9221.0	6	31132119	31148508
ENSG00000206344	HCG27	27366.0	6	31165537	31171745
ENSG00000204525	HLA-C	4933.0	6	31236526	31239907
ENSG00000234745	HLA-B	4932.0	6	31321649	31324965
ENSG00000204520	MICA	7090.0	6	31371356	31383092
ENSG00000230174	LINC01149	39757.0	6	31409444	31414750
ENSG00000204516	MICB	7091.0	6	31462658	31478901
ENSG00000204511	MCCD1	20668.0	6	31496494	31498009
ENSG00000198563	DDX39B	13917.0	6	31497996	31510225
ENSG00000254870	ATP6V1G2-DDX39B	41999.0	6	31497996	31514385
ENSG00000234006	DDX39B-AS1	39771.0	6	31510081	31510915
ENSG00000213760	ATP6V1G2	862.0	6	31512239	31516204
ENSG00000204498	NFKBIL1	7800.0	6	31514647	31526606
ENSG00000226979	LTA	6709.0	6	31539831	31542101
ENSG00000232810	TNF	11892.0	6	31543344	31546113
ENSG00000227507	LTB	6711.0	6	31548302	31550299
ENSG00000204482	LST1	14189.0	6	31553901	31556686
ENSG00000204475	NCR3	19077.0	6	31556672	31560762
ENSG00000204472	AIF1	352.0	6	31582961	31584798
ENSG00000204469	PRRC2A	13918.0	6	31588497	31605548
ENSG00000204463	BAG6	13919.0	6	31606805	31620482
ENSG00000204444	APOM	13916.0	6	31620193	31625987
ENSG00000204439	C6orf47	19076.0	6	31626075	31628549
ENSG00000227198	C6orf47-AS1	39767.0	6	31626106	31628498
ENSG00000204438	GPANK1	13920.0	6	31629006	31634060
ENSG00000204435	CSNK2B	2460.0	6	31633013	31638120
ENSG00000240053	LY6G5B	13931.0	6	31637944	31641553
ENSG00000204428	LY6G5C	13932.0	6	31644461	31651817
ENSG00000204427	ABHD16A	13921.0	6	31654726	31671221
ENSG00000204424	LY6G6F	13933.0	6	31674640	31685581
ENSG00000255552	LY6G6E	13934.0	6	31679548	31681842
ENSG00000244355	LY6G6D	13935.0	6	31683133	31685581
ENSG00000204420	C6orf25	13937.0	6	31686371	31694491
ENSG00000204421	LY6G6C	13936.0	6	31686425	31689622
ENSG00000213722	DDAH2	2716.0	6	31694815	31698394
ENSG00000213719	CLIC1	2062.0	6	31698358	31707540
ENSG00000204410	MSH5	7328.0	6	31707725	31732622
ENSG00000255152	MSH5-SAPCD1	41994.0	6	31707797	31732628
ENSG00000228727	SAPCD1	13938.0	6	31730576	31732628
ENSG00000235663	SAPCD1-AS1	39824.0	6	31732087	31733365
ENSG00000204396	VWA7	13939.0	6	31733367	31745108
ENSG00000204394	VARS	12651.0	6	31745295	31763730
ENSG00000204392	LSM2	13940.0	6	31765173	31774761
ENSG00000204390	HSPA1L	5234.0	6	31777396	31783437
ENSG00000204389	HSPA1A	5232.0	6	31783291	31785723
ENSG00000204388	HSPA1B	5233.0	6	31795512	31798031
ENSG00000204387	C6orf48	19078.0	6	31802385	31807541
ENSG00000204386	NEU1	7758.0	6	31825436	31830683
ENSG00000204385	SLC44A4	13941.0	6	31830969	31846823
ENSG00000204371	EHMT2	14129.0	6	31847536	31865464
ENSG00000237080	EHMT2-AS1	39751.0	6	31851538	31851831
ENSG00000166278	C2	1248.0	6	31865562	31913449
ENSG00000204366	ZBTB12	19066.0	6	31867384	31869769
ENSG00000243649	CFB	1037.0	6	31895475	31919861
ENSG00000204356	NELFE	13974.0	6	31919864	31926887
ENSG00000204351	SKIV2L	10898.0	6	31926857	31937532
ENSG00000204348	DXO	2992.0	6	31937587	31940069
ENSG00000204344	STK19	11398.0	6	31938868	31950598
ENSG00000244731	C4A	1323.0	6	31949801	31970458
ENSG00000233627	C4A-AS1	39753.0	6	31967753	31971298
ENSG00000224389	C4B	1324.0	6	31982539	32003195
ENSG00000229776	C4B-AS1	39752.0	6	32000490	32004035
ENSG00000231852	CYP21A2	2600.0	6	32006042	32009447
ENSG00000168477	TNXB	11976.0	6	32008931	32083111
ENSG00000213676	ATF6B	2349.0	6	32065953	32096030
ENSG00000204315	FKBPL	13949.0	6	32096484	32098068
ENSG00000204314	PRRT1	13943.0	6	32116136	32122150
ENSG00000221988	PPT2	9326.0	6	32121218	32134011
ENSG00000258388	PPT2-EGFL8	48343.0	6	32121622	32139755
ENSG00000241404	EGFL8	13944.0	6	32132360	32136058
ENSG00000204310	AGPAT1	324.0	6	32135989	32145873
ENSG00000204308	RNF5	10068.0	6	32146131	32151930
ENSG00000204305	AGER	320.0	6	32148745	32152101
ENSG00000204304	PBX2	8633.0	6	32152512	32157963
ENSG00000213654	GPSM3	13945.0	6	32158543	32163300
ENSG00000204301	NOTCH4	7884.0	6	32162620	32191844
ENSG00000204296	C6orf10	13922.0	6	32256303	32339684
ENSG00000228962	HCG23	19713.0	6	32358287	32361463
ENSG00000204290	BTNL2	1142.0	6	32361740	32374905
ENSG00000204287	HLA-DRA	4947.0	6	32407619	32412823
ENSG00000198502	HLA-DRB5	4953.0	6	32485120	32498064
ENSG00000196126	HLA-DRB1	4948.0	6	32546546	32557625
ENSG00000196735	HLA-DQA1	4942.0	6	32595956	32614839
ENSG00000179344	HLA-DQB1	4944.0	6	32627244	32636160
ENSG00000223534	HLA-DQB1-AS1	39762.0	6	32627657	32628506
ENSG00000237541	HLA-DQA2	4943.0	6	32709119	32714992
ENSG00000232629	HLA-DQB2	4945.0	6	32723875	32731311
ENSG00000241106	HLA-DOB	4937.0	6	32780540	32784825
ENSG00000204267	TAP2	44.0	6	32789610	32806557
ENSG00000204264	PSMB8	9545.0	6	32808494	32812480
ENSG00000204261	TAPSAR1	39758.0	6	32811863	32814272
ENSG00000240065	PSMB9	9546.0	6	32811913	32827362
ENSG00000168394	TAP1	43.0	6	32812986	32821755
ENSG00000242574	HLA-DMB	4935.0	6	32902406	32908847
ENSG00000204257	HLA-DMA	4934.0	6	32916390	32936871
ENSG00000204256	BRD2	1103.0	6	32936437	32949282
ENSG00000204252	HLA-DOA	4936.0	6	32971955	32977389
ENSG00000231389	HLA-DPA1	4938.0	6	33032346	33048552
ENSG00000223865	HLA-DPB1	4940.0	6	33043703	33054978
ENSG00000230313	HCG24	23500.0	6	33112560	33115544
ENSG00000204248	COL11A2	2187.0	6	33130458	33160276
ENSG00000204231	RXRB	10478.0	6	33161365	33168630
ENSG00000112473	SLC39A7	4927.0	6	33168222	33172216
ENSG00000204228	HSD17B8	3554.0	6	33172419	33174608
ENSG00000204227	RING1	10018.0	6	33176272	33180499
ENSG00000232940	HCG25	20196.0	6	33217311	33222766
ENSG00000223501	VPS52	10518.0	6	33218049	33239824
ENSG00000231500	RPS18	10401.0	6	33239787	33244287
ENSG00000235863	B3GALT4	919.0	6	33244917	33252609
ENSG00000227057	WDR46	13923.0	6	33246885	33257304
ENSG00000204220	PFDN6	4926.0	6	33257079	33266178
ENSG00000237441	RGL2	9769.0	6	33259431	33267101
ENSG00000231925	TAPBP	11566.0	6	33267471	33282164
ENSG00000236104	ZBTB22	13085.0	6	33282183	33285719
ENSG00000204209	DAXX	2681.0	6	33286335	33297046
ENSG00000237649	KIFC1	6389.0	6	33359313	33377701
ENSG00000112511	PHF1	8919.0	6	33378176	33384230
ENSG00000112514	CUTA	21101.0	6	33384219	33386094
ENSG00000197283	SYNGAP1	11497.0	6	33387847	33421466
ENSG00000213588	ZBTB9	28323.0	6	33422356	33425325
ENSG00000030110	BAK1	949.0	6	33540329	33548019
ENSG00000204188	GGNBP1	19427.0	6	33551515	33556803
ENSG00000197251	LINC00336	33813.0	6	33553883	33561115
ENSG00000096433	ITPR3	6182.0	6	33588142	33664351
ENSG00000137288	UQCC2	21237.0	6	33662070	33679504
ENSG00000161896	IP6K3	17269.0	6	33689444	33714762
ENSG00000161904	LEMD2	21244.0	6	33738979	33756913
ENSG00000096395	MLN	7141.0	6	33762450	33771788
ENSG00000249346	LINC01016	48991.0	6	33835283	33864691
ENSG00000124493	GRM4	4596.0	6	33989628	34123399
ENSG00000137309	HMGA1	5010.0	6	34204650	34214008
ENSG00000186577	C6orf1	1340.0	6	34214157	34217247
ENSG00000272325	NUDT3	8050.0	6	34247456	34360451
ENSG00000270800	RPS10-NUDT3	49181.0	6	34256547	34393825
ENSG00000124614	RPS10	10383.0	6	34385231	34393902
ENSG00000124507	PACSIN1	8570.0	6	34433916	34503006
ENSG00000124664	SPDEF	17257.0	6	34505579	34524110
ENSG00000196821	C6orf106	21215.0	6	34555065	34664636
ENSG00000124562	SNRPC	11157.0	6	34725183	34741571
ENSG00000065060	UHRF1BP1	21216.0	6	34759857	34850915
ENSG00000064995	TAF11	11544.0	6	34845555	34855866
ENSG00000064999	ANKS1A	20961.0	6	34857042	35059179
ENSG00000124678	TCP11	11658.0	6	35085848	35116387
ENSG00000146197	SCUBE3	13655.0	6	35182190	35220856
ENSG00000065029	ZNF76	13149.0	6	35226686	35263762
ENSG00000023892	DEF6	2760.0	6	35265595	35289548
ENSG00000112033	PPARD	9235.0	6	35310335	35395968
ENSG00000112039	FANCE	3586.0	6	35420138	35434880
ENSG00000198755	RPL10A	10299.0	6	35436185	35438562
ENSG00000007866	TEAD3	11716.0	6	35441374	35464853
ENSG00000112041	TULP1	12423.0	6	35465651	35480715
ENSG00000096060	FKBP5	3721.0	6	35541362	35696360
ENSG00000157343	ARMC12	21099.0	6	35704809	35716856
ENSG00000196748	CLPSL2	21250.0	6	35744371	35747329
ENSG00000204140	CLPSL1	21251.0	6	35748794	35761452
ENSG00000137392	CLPS	2085.0	6	35762759	35765088
ENSG00000197753	LHFPL5	21253.0	6	35773070	35801651
ENSG00000096063	SRPK1	11305.0	6	35800743	35889119
ENSG00000112053	SLC26A8	14468.0	6	35911291	35992645
ENSG00000112062	MAPK14	6876.0	6	35995488	36079013
ENSG00000156711	MAPK13	6875.0	6	36095586	36107842
ENSG00000096070	BRPF3	14256.0	6	36164521	36200567
ENSG00000180316	PNPLA1	21246.0	6	36210980	36276372
ENSG00000189325	C6orf222	33769.0	6	36283534	36304662
ENSG00000010030	ETV7	18160.0	6	36322419	36356164
ENSG00000179165	PXT1	18312.0	6	36358328	36410666
ENSG00000112078	KCTD20	21052.0	6	36410544	36458920
ENSG00000112079	STK38	17847.0	6	36461669	36515247
ENSG00000112081	SRSF3	10785.0	6	36562145	36573377
ENSG00000124762	CDKN1A	1784.0	6	36644305	36655116
ENSG00000255587	RAB44	21068.0	6	36683256	36699870
ENSG00000124772	CPNE5	2318.0	6	36708552	36807778
ENSG00000137168	PPIL1	9260.0	6	36822603	36842800
ENSG00000198663	C6orf89	21114.0	6	36839646	36896740
ENSG00000164530	PI16	21245.0	6	36922209	36932613
ENSG00000137409	MTCH1	17586.0	6	36935917	36954074
ENSG00000146192	FGD2	3664.0	6	36973422	36996846
ENSG00000226976	COX6A1P2	35239.0	6	37012607	37013177
ENSG00000137193	PIM1	8986.0	6	37137979	37143202
ENSG00000172738	TMEM217	21238.0	6	37179956	37225931
ENSG00000065491	TBC1D22B	21602.0	6	37225548	37300746
ENSG00000112130	RNF8	10071.0	6	37321748	37362514
ENSG00000137200	CMTR1	21077.0	6	37400995	37450603
ENSG00000198937	CCDC167	21239.0	6	37450696	37467698
ENSG00000112139	MDGA1	19267.0	6	37600284	37667082
ENSG00000156639	ZFAND3	18019.0	6	37787275	38122400
ENSG00000183826	BTBD9	21228.0	6	38136227	38607924
ENSG00000226533	BTBD9-AS1	40959.0	6	38449468	38450307
ENSG00000124767	GLO1	4323.0	6	38643701	38670917
ENSG00000124721	DNAH8	2952.0	6	38683117	38998301
ENSG00000112164	GLP1R	4324.0	6	39016574	39055519
ENSG00000112167	SAYSD1	21025.0	6	39071840	39082965
ENSG00000164626	KCNK5	6280.0	6	39156749	39197226
ENSG00000124780	KCNK17	14465.0	6	39266777	39282329
ENSG00000095981	KCNK16	14464.0	6	39282474	39290744
ENSG00000164627	KIF6	21202.0	6	39297766	39693181
ENSG00000146122	DAAM2	18143.0	6	39760142	39872648
ENSG00000124615	MOCS1	7190.0	6	39867354	39902290
ENSG00000204091	TDRG1	43642.0	6	40302693	40347624
ENSG00000204092	LINC00951	48662.0	6	40312083	40313890
ENSG00000156564	LRFN2	21226.0	6	40359325	40555204
ENSG00000124602	UNC5CL	21203.0	6	40994772	41006928
ENSG00000124596	OARD1	21257.0	6	41001366	41065526
ENSG00000112212	TSPO2	21256.0	6	41010293	41012076
ENSG00000124701	APOBEC2	605.0	6	41021043	41032250
ENSG00000001167	NFYA	7804.0	6	41040684	41067715
ENSG00000161911	TREML1	20434.0	6	41117080	41122075
ENSG00000095970	TREM2	17761.0	6	41126244	41130924
ENSG00000112195	TREML2	21092.0	6	41158015	41168932
ENSG00000188056	TREML4	30807.0	6	41196062	41206620
ENSG00000124731	TREM1	17760.0	6	41235664	41254457
ENSG00000096264	NCR2	6732.0	6	41303393	41318625
ENSG00000137166	FOXP4	20842.0	6	41514164	41570122
ENSG00000112559	MDFI	6967.0	6	41604620	41621984
ENSG00000112561	TFEB	11753.0	6	41651716	41703997
ENSG00000096088	PGC	8890.0	6	41704449	41721847
ENSG00000137218	FRS3	16970.0	6	41737914	41754280
ENSG00000124593	PRICKLE4	16805.0	6	41748087	41757879
ENSG00000214736	TOMM6	34528.0	6	41755400	41757636
ENSG00000164663	USP49	20078.0	6	41757634	41863099
ENSG00000124641	MED20	16840.0	6	41873092	41888877
ENSG00000112578	BYSL	1157.0	6	41888926	41900784
ENSG00000112576	CCND3	1585.0	6	41902671	42018095
ENSG00000137413	TAF8	17300.0	6	42018251	42055199
ENSG00000188112	C6orf132	21288.0	6	42068856	42110357
ENSG00000048545	GUCA1A	4678.0	6	42123144	42147794
ENSG00000112599	GUCA1B	4679.0	6	42152139	42162654
ENSG00000048544	MRPS10	14502.0	6	42174539	42185603
ENSG00000124496	TRERF1	18273.0	6	42192669	42419789
ENSG00000024048	UBR2	21289.0	6	42531800	42661242
ENSG00000112619	PRPH2	9942.0	6	42664340	42690312
ENSG00000124659	TBCC	11580.0	6	42712219	42714558
ENSG00000112624	GLTSCR1L	21111.0	6	42749765	42836298
ENSG00000146223	RPL7L1	21370.0	6	42847356	42857663
ENSG00000221821	C6orf226	34431.0	6	42858005	42858554
ENSG00000171611	PTCRA	21290.0	6	42883727	42893573
ENSG00000137161	CNPY3	11968.0	6	42896938	42907025
ENSG00000124713	GNMT	4415.0	6	42928496	42931618
ENSG00000124587	PEX6	8859.0	6	42931608	42946958
ENSG00000112640	PPP2R5D	9312.0	6	42952237	42980080
ENSG00000124733	MEA1	6986.0	6	42979832	42981706
ENSG00000124702	KLHDC3	20704.0	6	42981951	42989036
ENSG00000124541	RRP36	21374.0	6	42989383	43001894
ENSG00000044090	CUL7	21024.0	6	43005355	43021683
ENSG00000137171	KLC4	21624.0	6	43008515	43042837
ENSG00000112651	MRPL2	14056.0	6	43021767	43027544
ENSG00000112655	PTK7	9618.0	6	43044006	43129457
ENSG00000112658	SRF	11291.0	6	43139037	43149243
ENSG00000112659	CUL9	15982.0	6	43149913	43192325
ENSG00000112667	DNPH1	21218.0	6	43193367	43197222
ENSG00000146216	TTBK1	19140.0	6	43211418	43255997
ENSG00000137204	SLC22A7	10971.0	6	43263432	43273276
ENSG00000146215	CRIP3	17751.0	6	43267448	43276535
ENSG00000171467	ZNF318	13578.0	6	43274872	43337216
ENSG00000124574	ABCC10	52.0	6	43395104	43418168
ENSG00000171462	DLK2	21113.0	6	43418090	43424370
ENSG00000137221	TJAP1	17949.0	6	43445261	43474294
ENSG00000204052	LRRC73	21375.0	6	43474707	43478424
ENSG00000171453	POLR1C	20194.0	6	43477440	43497323
ENSG00000137207	YIPF3	21023.0	6	43479565	43484728
ENSG00000124571	XPO5	17675.0	6	43490072	43543812
ENSG00000170734	POLH	9181.0	6	43543887	43586701
ENSG00000172432	GTPBP2	4670.0	6	43573053	43596899
ENSG00000124688	MAD2L1BP	21059.0	6	43597277	43608689
ENSG00000172426	RSPH9	21057.0	6	43612783	43640336
ENSG00000096080	MRPS18A	14515.0	6	43639040	43655528
ENSG00000112715	VEGFA	12680.0	6	43737921	43754224
ENSG00000181577	C6orf223	28692.0	6	43968317	43973695
ENSG00000180992	MRPL14	14279.0	6	44081194	44095194
ENSG00000137216	TMEM63B	17735.0	6	44094651	44123256
ENSG00000137225	CAPN11	1478.0	6	44126548	44152139
ENSG00000112759	SLC29A1	11003.0	6	44187242	44201888
ENSG00000096384	HSP90AB1	5258.0	6	44214824	44221620
ENSG00000157593	SLC35B2	16872.0	6	44221833	44225291
ENSG00000146232	NFKBIE	7799.0	6	44225903	44233500
ENSG00000178233	TMEM151B	21315.0	6	44238203	44275243
ENSG00000146221	TCTE1	11693.0	6	44246480	44265458
ENSG00000124608	AARS2	21022.0	6	44267391	44281063
ENSG00000249481	SPATS1	22957.0	6	44310397	44344904
ENSG00000096401	CDC5L	1743.0	6	44355262	44418163
ENSG00000196284	SUPT3H	11466.0	6	44777054	45345690
ENSG00000124813	RUNX2	10472.0	6	45295894	45632086
ENSG00000112782	CLIC5	13517.0	6	45868045	46048132
ENSG00000001561	ENPP4	3359.0	6	46097730	46114436
ENSG00000112796	ENPP5	13717.0	6	46126924	46138708
ENSG00000172348	RCAN2	3041.0	6	46188475	46459709
ENSG00000146233	CYP39A1	17449.0	6	46517541	46620523
ENSG00000153291	SLC25A27	21065.0	6	46620678	46645930
ENSG00000180113	TDRD6	21339.0	6	46655612	46672056
ENSG00000146070	PLA2G7	9040.0	6	46671938	46703430
ENSG00000230062	ANKRD66	44669.0	6	46714654	46727243
ENSG00000112818	MEP1A	7015.0	6	46761127	46807515
ENSG00000069122	GPR116	19030.0	6	46820249	46922680
ENSG00000153292	GPR110	18990.0	6	46965440	47010099
ENSG00000146072	TNFRSF21	13469.0	6	47199268	47277641
ENSG00000198087	CD2AP	14258.0	6	47445525	47594999
ENSG00000164393	GPR111	18991.0	6	47624172	47665533
ENSG00000153294	GPR115	19011.0	6	47653600	47689757
ENSG00000124818	OPN5	19992.0	6	47749718	47800516
ENSG00000244694	PTCHD4	21345.0	6	47845764	48036425
ENSG00000146085	MUT	7526.0	6	49398073	49430904
ENSG00000031691	CENPQ	21347.0	6	49431091	49460820
ENSG00000203972	GLYATL3	21349.0	6	49467671	49494760
ENSG00000197261	C6orf141	21351.0	6	49518113	49529620
ENSG00000112077	RHAG	10006.0	6	49572871	49604552
ENSG00000124490	CRISP2	12024.0	6	49660073	49681274
ENSG00000096006	CRISP3	16904.0	6	49695097	49712150
ENSG00000170950	PGK2	8898.0	6	49753366	49755053
ENSG00000124812	CRISP1	304.0	6	49801970	49844809
ENSG00000214643	DEFB133	31331.0	6	49913814	49917157
ENSG00000177684	DEFB114	18095.0	6	49927962	49931818
ENSG00000214642	DEFB113	18094.0	6	49936390	49937338
ENSG00000203970	DEFB110	18091.0	6	49976851	49989694
ENSG00000180872	DEFB112	18093.0	6	50011288	50016364
ENSG00000008197	TFAP2D	15581.0	6	50681541	50740701
ENSG00000008196	TFAP2B	11743.0	6	50786436	50815326
ENSG00000170927	PKHD1	9016.0	6	51480098	51952423
ENSG00000225613	MIR133BHG	49089.0	6	52011612	52015917
ENSG00000112115	IL17A	5981.0	6	52051185	52055436
ENSG00000112116	IL17F	16404.0	6	52101479	52109335
ENSG00000112118	MCM3	6945.0	6	52128807	52149679
ENSG00000170915	PAQR8	15708.0	6	52226219	52272575
ENSG00000096093	EFHC1	16406.0	6	52285106	52387892
ENSG00000065308	TRAM2	16855.0	6	52362200	52441713
ENSG00000225791	TRAM2-AS1	48663.0	6	52442105	52448783
ENSG00000096092	TMEM14A	21076.0	6	52535907	52551386
ENSG00000244067	GSTA2	4627.0	6	52614897	52628367
ENSG00000243955	GSTA1	4626.0	6	52656462	52668708
ENSG00000182793	GSTA5	19662.0	6	52696453	52710893
ENSG00000174156	GSTA3	4628.0	6	52761437	52774483
ENSG00000170899	GSTA4	4629.0	6	52842751	52860176
ENSG00000112144	ICK	21219.0	6	52866077	52926600
ENSG00000112146	FBXO9	13588.0	6	52916789	52965671
ENSG00000137270	GCM1	4197.0	6	52991762	53013627
ENSG00000012660	ELOVL5	21308.0	6	53132196	53213947
ENSG00000001084	GCLC	4311.0	6	53362139	53481768
ENSG00000124743	KLHL31	21353.0	6	53512699	53530506
ENSG00000137269	LRRC1	14307.0	6	53659295	53788919
ENSG00000146147	MLIP	21355.0	6	53794780	54131078
ENSG00000235050	MLIP-AS1	40963.0	6	53893975	53944524
ENSG00000137251	TINAG	14599.0	6	54172657	54254950
ENSG00000168143	FAM83B	21357.0	6	54711569	54806820
ENSG00000137252	HCRTR2	4849.0	6	55039050	55147418
ENSG00000187871	GFRAL	32789.0	6	55192267	55267291
ENSG00000146151	HMGCLL1	21359.0	6	55299167	55444012
ENSG00000112175	BMP5	1072.0	6	55618443	55740362
ENSG00000124749	COL21A1	17025.0	6	55921388	56258892
ENSG00000151914	DST	1090.0	6	56322785	56819426
ENSG00000151917	BEND6	20871.0	6	56819773	56892140
ENSG00000168116	KIAA1586	21360.0	6	56911347	56920023
ENSG00000112200	ZNF451	21091.0	6	56951642	57035105
ENSG00000112208	BAG2	938.0	6	57037124	57054631
ENSG00000112210	RAB23	14263.0	6	57053607	57087078
ENSG00000146143	PRIM2	9370.0	6	57179603	57513375
ENSG00000255633	MTRNR2L9	37166.0	6	62284008	62284534
ENSG00000112232	KHDRBS2	18114.0	6	62389865	62996132
ENSG00000198225	FKBP1C	21376.0	6	63921351	63922929
ENSG00000146166	LGSN	21016.0	6	63985856	64029882
ENSG00000112245	PTP4A1	9634.0	6	64231666	64293492
ENSG00000118482	PHF3	8921.0	6	64345725	64489229
ENSG00000188107	EYS	21555.0	6	64429876	66417118
ENSG00000135298	BAI3	945.0	6	69345259	70099403
ENSG00000168216	LMBRD1	23038.0	6	70385694	70507003
